Community,Person ID,Person Name,Private?,Deleted?,Friends Count,Friends_IDS,Delta Friends,Followers Count,Statuses Count,# Tweets,Delta Tweets,# Retweets stored in DB,# Retweets reported by Twitter,Delta Retweets
liberal,24374,ProgressivePam,false,false,9121,9121,0,12035,5599,3210,-10,17043,6246.0,10797.0
liberal,22871,stunetii,false,false,2832,2831,1,3803,25860,3197,3,3670,1676.0,1994.0
liberal,20943,politicususa,false,false,2136,2136,0,9999,8531,3243,-43,20482,17618.0,2864.0
liberal,24380,Liberalviewer1,false,false,2052,2052,0,2689,37506,3202,-2,11749,396.0,11353.0
liberal,1711,JeffersonObama,false,false,2645,2645,0,8302,112681,3208,-8,44519,6293.0,38226.0
liberal,38459,jodotcom,false,false,5646,5646,0,5828,66598,3238,-38,44501,3058.0,41443.0
liberal,24295,elmonte09,false,false,2003,2003,0,3994,29288,3156,44,3923,635.0,3288.0
liberal,20837,utbrp,false,false,3498,3498,0,5588,45169,3206,-6,28952,5743.0,23209.0
liberal,39153,EricBoehlert,false,false,471,471,0,20752,23850,3194,6,41053,21917.0,19136.0
liberal,24372,TOP_PROG,false,false,1214,1214,0,1346,4029,3198,2,4383,1292.0,3091.0
liberal,39161,dpleasant,false,false,1425,1425,0,2437,67189,3201,-1,63259,1390.0,61869.0
liberal,39156,RawStory,false,false,1176,1176,0,22952,34340,3202,-2,20864,8980.0,11884.0
liberal,24405,rmuse,false,false,2965,2965,0,3523,37720,3205,-5,48093,2633.0,45460.0
liberal,36109,SupermanHotMale,false,false,112246,120439,-8193,116081,141237,3214,-14,5815,5482.0,333.0
horror,27536,BDisgusting,false,false,2380,2380,0,19773,15673,3218,-18,7156,5656.0,1500.0
horror,27518,FEARnet,false,false,258,258,0,26644,9690,3859,-659,15390,8752.0,6638.0
horror,27517,HorrorNewsNet,false,false,103,103,0,26299,15474,3216,-16,1672,1360.0,312.0
horror,27525,dreadcentral,false,false,17596,18725,-1129,18325,23421,3216,-16,6405,4130.0,2275.0
horror,27607,lionsgatehorror,false,false,12052,12004,48,36293,1148,1296,-148,11053,4958.0,6095.0
horror,27608,wescraven,false,false,264,264,0,118307,1283,1283,0,14465,8971.0,5494.0
horror,27544,HorrorMovies,false,false,155,155,0,14423,14074,3216,-16,4266,3851.0,415.0
horror,27615,FANGORIA,false,false,310,310,0,17932,4622,3213,-13,9387,7289.0,2098.0
horror,27656,horrortrailer,false,false,5200,5200,0,5393,2549,2599,-50,194,149.0,45.0
horror,27552,HorrorSociety,false,false,1306,1306,0,8287,11516,3237,-37,3224,1406.0,1818.0
horror,27609,WesleyCavins,false,false,455,455,0,10586,863,861,2,1004,185.0,819.0
horror,27529,STYDNews,false,false,973,973,0,7833,15378,3246,-46,6991,2112.0,4879.0
horror,27613,RueMorgue,false,false,115,115,0,11109,821,845,-24,1898,1650.0,248.0
horror,27618,RealCliveBarker,false,false,517,517,0,28287,2546,2581,-35,5420,4239.0,1181.0
horror,27611,therockfather,false,false,8016,8016,0,7296,13688,3222,-22,14017,686.0,13331.0
horror,27620,OfficialRomero,false,false,308,308,0,15913,61,61,0,577,363.0,214.0
horror,27550,UncleCreepy,false,false,365,365,0,5780,11439,3205,-5,1490,1243.0,247.0
horror,27612,TheHorrorDigest,false,false,779,779,0,4787,8143,3229,-29,4034,528.0,3506.0
horror,27610,h101,false,false,792,792,0,4313,1939,1941,-2,5675,506.0,5169.0
horror,27637,indywoodFILMS,false,false,94971,107531,-12560,106044,98002,7806,-4606,11066,7206.0,3860.0
horror,27571,ObscureHorror,false,false,1275,1275,0,4033,5502,3174,26,2294,165.0,2129.0
horror,27587,FreddysFingers,false,false,1703,1703,0,2957,41726,3209,-9,23221,170.0,23051.0
horror,27623,whatkicksass,false,false,644,644,0,3415,2050,2050,0,567,348.0,219.0
horror,27621,bghorror,false,false,1016,1016,0,5137,5336,3516,-316,2962,1160.0,1802.0
horror,27712,fearshop,false,false,2683,2683,0,4051,21836,3542,-342,1791,1020.0,771.0
horror,27539,DrewDaywalt,false,false,3331,3331,0,6121,7437,3208,-8,225383,1724.0,223659.0
horror,27633,ZombieRiot,false,false,22686,22575,111,28101,3375,3239,-39,21904,17687.0,4217.0
horror,27541,afterdarkfilms,false,false,2562,2562,0,6419,257,329,-72,548,327.0,221.0
horror,27537,140horror,false,false,44,44,0,7902,95,95,0,35,30.0,5.0
horror,27631,horrorasylum,false,false,1073,1073,0,5416,2749,2856,-107,873,757.0,116.0
horror,27619,thehorrorchick,false,false,1141,1141,0,4641,8536,3206,-6,81365,1062.0,80303.0
horror,27553,trickrtreat,false,false,2305,2305,0,4857,373,372,1,984,689.0,295.0
horror,27564,thehorror,false,false,1361,1361,0,4720,482,476,6,456,69.0,387.0
horror,27644,HorrorFreakNews,false,false,8587,8587,0,9337,4884,3486,-286,3617,2212.0,1405.0
horror,27601,BloodyPopcorn,false,false,1273,1273,0,2897,4801,587,2613,26099,24.0,26075.0
horror,27616,HorrorBlips,false,false,108,108,0,2102,4785,3196,4,345,259.0,86.0
horror,27639,MoreHorror,false,false,3388,3388,0,4508,7209,3230,-30,4787,854.0,3933.0
horror,27558,horrorhideout,false,false,3134,3134,0,3511,1103,1106,-3,1148,354.0,794.0
horror,27630,BAHHorror,false,false,1208,1208,0,2446,3404,3200,0,404,309.0,95.0
horror,27617,HorrorTalk,false,false,2158,2158,0,4343,6303,3230,-30,34695,1175.0,33520.0
horror,27643,horrormaniac,false,false,3387,3387,0,3619,956,958,-2,140,110.0,30.0
horror,27638,DailyDeadNews,false,false,24337,30111,-5774,28859,2813,3016,-203,16194,15010.0,1184.0
horror,27632,TheRealElvira,false,false,17,17,0,25819,702,725,-23,7205,4480.0,2725.0
horror,27662,LostZombies,false,false,50833,50409,424,56142,7238,3228,-28,3906,2879.0,1027.0
horror,27625,SpookyDan,false,false,3591,3591,0,5951,1907,1925,-18,1921,737.0,1184.0
horror,27572,CinemaSuicide,false,false,2102,2102,0,3550,18865,3224,-24,4890,348.0,4542.0
horror,27599,OHMYHORROR,false,false,2646,2646,0,2893,4931,3223,-23,16736,247.0,16489.0
horror,27649,HorrorExtreme,false,false,963,963,0,2448,21335,3241,-41,635,424.0,211.0
horror,27614,IconsofFright,false,false,263,263,0,2568,1495,1545,-50,954,112.0,842.0
horror,27634,80shorrormovies,false,false,4194,4194,0,3847,5950,3205,-5,1182,123.0,1059.0
horror,27640,Adam_Fn_Green,false,false,91,91,0,9461,6955,3303,-103,15255,5207.0,10048.0
horror,27641,Shriekfest,false,false,5023,5023,0,4605,7930,3194,6,8800,749.0,8051.0
horror,27627,DollarBinHorror,false,false,1244,1244,0,2453,1734,1742,-8,217,152.0,65.0
horror,27646,halloweengal,false,false,50,50,0,19942,1160,1172,-12,4918,2850.0,2068.0
horror,36517,WalkingDead_AMC,false,false,66,66,0,381094,1097,1111,-14,194940,43916.0,151024.0
horror,27653,HorrorBid,false,false,1732,1732,0,3664,10452,3200,0,1814,1490.0,324.0
horror,27642,alistasi,false,false,2245,2245,0,3447,10893,3173,27,10599,977.0,9622.0
horror,27655,HeidiPlanetFury,false,false,370,370,0,1939,2973,3012,-39,631,592.0,39.0
horror,16946,screamfest,false,false,881,881,0,4641,2821,2930,-109,29031,717.0,28314.0
horror,27647,horrorfanzine,false,false,632,632,0,2370,383,391,-8,131,107.0,24.0
horror,27530,scottEweinberg,false,false,2429,2429,0,13283,83743,3221,-21,13146,4585.0,8561.0
horror,27629,evilontwolegs,false,false,924,924,0,1830,5775,3240,-40,6849,233.0,6616.0
horror,27652,Anythinghorror,false,false,3614,3614,0,3752,11371,3231,-31,13152,742.0,12410.0
horror,36516,UHMtweet,false,false,0,0,0,3980,3642,3199,1,1088,877.0,211.0
horror,27624,Kreepylady,false,false,636,636,0,2031,17019,3232,-32,15465,327.0,15138.0
horror,27554,Derek_Mears,false,false,189,189,0,5034,5609,3246,-46,23450,2369.0,21081.0
horror,36518,ScreamHorrorMag,false,false,2763,2755,8,6876,4340,3213,-13,1007,553.0,454.0
horror,27582,BuyZombie,false,false,551,551,0,3320,11183,3223,-23,1370,861.0,509.0
horror,36519,planetofterror,false,false,1379,1379,0,2995,11532,3221,-21,29018,505.0,28513.0
horror,27660,hammerfilms,false,false,4356,4356,0,13124,5369,3202,-2,12675,3028.0,9647.0
horror,27626,BloodtypeOnline,false,false,748,748,0,1885,24008,3216,-16,59573,158.0,59415.0
horror,27668,heatherhorror,false,false,365,365,0,1952,24696,3179,21,278999,220.0,278779.0
horror,27664,DeadlyMovies,false,false,509,509,0,1797,8278,3200,0,5291,308.0,4983.0
horror,27645,GrindhouseTom,false,false,179,179,0,1676,11620,3412,-212,33095,308.0,32787.0
horror,27721,TexMassacre,false,false,229,229,0,1439,5930,3234,-34,29504,295.0,29209.0
horror,36520,LadyofARR,false,false,9526,9526,0,9638,2680,2695,-15,2522,1431.0,1091.0
horror,36521,HorrorAddicts,false,false,1,1,0,4208,1,1,0,0,0.0,0.0
horror,27663,AmandaNorman,false,false,1116,1116,0,2069,20995,3214,-14,47845,752.0,47093.0
horror,36523,EXTREMEINDIE,false,false,1210,1210,0,2152,4263,3229,-29,1387,962.0,425.0
horror,36524,horror_channel,false,false,319,319,0,4444,1890,1920,-30,1384,1121.0,263.0
horror,27520,DimensionFilms,false,false,8016,8014,2,30487,1544,1543,1,26243,2192.0,24051.0
horror,27669,AllHorror,false,false,8681,8681,0,9655,9739,3206,-6,4541,1193.0,3348.0
horror,36525,horrortrailers,false,false,477,477,0,1822,168,171,-3,762,8.0,754.0
horror,27654,1twistedmind,false,false,2575,2575,0,2534,11919,3191,9,5973,218.0,5755.0
horror,27659,HorrorWeb,false,false,1866,1866,0,2269,2181,2180,1,72,66.0,6.0
horror,27622,fatallyyours,false,false,585,585,0,2139,1484,1517,-33,1159,248.0,911.0
horror,36526,TrueBloodHBO,false,false,92334,91841,493,381718,7910,3517,-317,241467,114305.0,127162.0
horror,27597,finalgrrl,false,false,140,140,0,2417,4604,3209,-9,49506,1404.0,48102.0
horror,27674,HorrorSpace,false,false,3447,3485,-38,5478,3411,3206,-6,1206,1016.0,190.0
horror,36527,TweetYourScream,false,false,7137,7137,0,54491,2341,2361,-20,56700,7868.0,48832.0
horror,36528,Screamqueenarmy,false,false,3262,3262,0,2965,75997,3204,-4,95,91.0,4.0
horror,27635,MarkMacready,false,false,2836,2836,0,2998,11596,1,3199,6,0.0,6.0
horror,27666,gorezonemagazin,false,false,1933,1933,0,2211,2125,2119,6,2210,126.0,2084.0
horror,36529,horrorhound,false,false,2,2,0,2971,129,126,3,55,46.0,9.0
horror,36531,HorrorNights,false,false,116,116,0,17126,20111,3200,0,2037,1610.0,427.0
horror,36530,choptopmoseley,false,false,68,68,0,6982,1796,1943,-147,4483,2790.0,1693.0
horror,27531,dreamindemon,false,false,4783,4783,0,6260,10577,3204,-4,1643,1431.0,212.0
horror,27671,twistedcentral,false,false,2292,2292,0,2638,17227,3228,-28,15493,613.0,14880.0
horror,39603,GothicNet,false,false,9500,9500,0,8888,429,426,3,503,270.0,233.0
horror,27524,Gabrielle_Faust,false,false,10099,10002,97,13899,22265,3242,-42,14321,395.0,13926.0
horror,27555,BrandonFord,false,false,4167,4167,0,3786,39244,3237,-37,3032,131.0,2901.0
astronomy_physics,7381,NASA,false,false,170,170,0,1996631,19084,3956,-756,353400,146108.0,207292.0
astronomy_physics,11961,BadAstronomer,false,false,220,220,0,169941,23574,3200,0,89849,36329.0,53520.0
astronomy_physics,11960,apod,false,false,1,1,0,348915,1624,1641,-17,98439,52051.0,46388.0
astronomy_physics,11962,AstronomyMag,false,false,518,518,0,12715,3179,3200,-21,5856,5153.0,703.0
astronomy_physics,11964,AsteroidWatch,false,false,101,101,0,846825,755,768,-13,21366,13475.0,7891.0
astronomy_physics,11963,SkyandTelescope,false,false,119,119,0,11248,1338,1367,-29,2658,2363.0,295.0
astronomy_physics,11968,AstronomyNow,false,false,1,1,0,27881,2798,2864,-66,21581,6299.0,15282.0
astronomy_physics,11966,CassiniSaturn,false,false,306,306,0,185065,823,838,-15,12522,10386.0,2136.0
astronomy_physics,11965,NASAJPL,false,false,326,326,0,276079,1830,1870,-40,54665,24039.0,30626.0
astronomy_physics,11967,VirtualAstro,false,false,1539,1539,0,25945,52957,3194,6,36110,8635.0,27475.0
astronomy_physics,11969,neiltyson,false,false,57,57,0,364593,2487,2531,-44,460690,104231.0,356459.0
astronomy_physics,11970,NASAKepler,false,false,48,48,0,206576,1184,1225,-41,15454,9206.0,6248.0
astronomy_physics,11971,MarsRovers,false,false,138,138,0,149740,606,618,-12,17695,6181.0,11514.0
astronomy_physics,11973,SETIInstitute,false,false,1739,1739,0,201911,3985,3200,0,56239,45918.0,10321.0
astronomy_physics,11972,Discovery_Space,false,false,1647,1647,0,24522,4891,3291,-91,17460,11781.0,5679.0
astronomy_physics,11978,astronomy2009,false,false,54,54,0,11014,1413,1409,4,978,386.0,592.0
astronomy_physics,11975,SPACEdotcom,false,false,4041,4041,0,44661,9075,3492,-292,39492,36130.0,3362.0
astronomy_physics,11974,universetoday,false,false,815,815,0,12563,8540,3200,0,17201,10418.0,6783.0
astronomy_physics,11976,elakdawalla,false,false,325,325,0,13508,9114,3200,0,11878,6889.0,4989.0
astronomy_physics,11977,NASAKennedy,false,false,133,133,0,309668,4691,3200,0,97690,63707.0,33983.0
astronomy_physics,11980,esa,false,false,297,297,0,45860,6124,3200,0,22122,17647.0,4475.0
astronomy_physics,11981,dailygalaxy,false,false,11010,10957,53,177692,8924,3200,0,37854,32248.0,5606.0
astronomy_physics,11983,NASAGoddard,false,false,240,240,0,42971,4560,3200,0,34089,9416.0,24673.0
astronomy_physics,11979,galaxyzoo,false,false,1925,1925,0,6415,751,760,-9,1256,806.0,450.0
astronomy_physics,11982,starstryder,false,false,313,313,0,9887,5726,3200,0,31644,3165.0,28479.0
astronomy_physics,11985,LRO_NASA,false,false,74,74,0,101406,1833,1856,-23,10047,5370.0,4677.0
astronomy_physics,11984,SpaceflightNow,false,false,1,1,0,52013,6775,3200,0,49712,42688.0,7024.0
astronomy_physics,11986,NASA_Astronauts,false,false,31,31,0,128153,4886,3199,1,139098,4487.0,134611.0
astronomy_physics,11989,Planck,false,false,60,60,0,13167,780,783,-3,1348,974.0,374.0
astronomy_physics,11990,MarsPhoenix,false,false,6,6,0,180448,750,749,1,875,668.0,207.0
astronomy_physics,11988,NASAVoyager2,false,false,62,62,0,39048,7952,3200,0,26000,21328.0,4672.0
astronomy_physics,11987,365DaysOfAstro,false,false,48,48,0,3759,1518,1570,-52,1046,818.0,228.0
astronomy_physics,12009,ProfBrianCox,false,false,108,108,0,642135,6149,3258,-58,170582,40834.0,129748.0
astronomy_physics,11991,chandraxray,false,false,111,111,0,17236,65661,3199,1,7770,4784.0,2986.0
astronomy_physics,11993,plutokiller,false,false,47,47,0,7598,5366,3200,0,11399,3669.0,7730.0
astronomy_physics,11992,cosmos4u,false,false,809,809,0,4536,22077,3785,-585,45794,2468.0,43326.0
astronomy_physics,11994,NASA_Hubble,false,false,105,105,0,30843,2358,2378,-20,17115,9461.0,7654.0
astronomy_physics,11997,NewHorizons2015,false,false,60,60,0,17581,916,936,-20,5793,5093.0,700.0
astronomy_physics,11999,NASAWebbTelescp,false,false,217,217,0,23628,1653,1668,-15,13421,1727.0,11694.0
astronomy_physics,11995,lcross_nasa,false,false,35,35,0,24373,1217,1217,0,28,27.0,1.0
astronomy_physics,11996,twisst,false,false,488,488,0,44607,3438,3200,0,5867,4133.0,1734.0
astronomy_physics,11998,astronomyblog,false,false,153,153,0,3923,16140,3198,2,6622,652.0,5970.0
astronomy_physics,12003,ESAHerschel,false,false,14,14,0,9632,1625,1633,-8,1604,1197.0,407.0
astronomy_physics,12000,astronomy,false,false,1831,1831,0,6866,353,353,0,279,234.0,45.0
astronomy_physics,12002,NASA_Lunar,false,false,199,199,0,19909,2616,2621,-5,8422,1786.0,6636.0
astronomy_physics,12005,MarsCuriosity,false,false,150,150,0,92804,612,694,-82,30059,10031.0,20028.0
astronomy_physics,12001,earthskyscience,false,false,1258,1258,0,14204,3191,3199,-8,9608,7226.0,2382.0
astronomy_physics,12007,PlanetQuest,false,false,2,2,0,12389,166,164,2,63,52.0,11.0
astronomy_physics,12004,Nancy_A,false,false,914,914,0,4299,7258,3200,0,6993,1922.0,5071.0
astronomy_physics,12006,Exoplanetology,false,false,99,99,0,5890,7793,3198,2,7403,4167.0,3236.0
astronomy_physics,12024,astroparticle,false,false,465,465,0,11814,1667,1699,-32,27855,4643.0,23212.0
astronomy_physics,12008,NASA_SDO,false,false,1342,1342,0,9604,3806,3200,0,9806,3802.0,6004.0
astronomy_physics,7419,Astro_Mike,false,false,16,16,0,1259679,883,888,-5,9402,6894.0,2508.0
astronomy_physics,12010,HubbleTelescope,false,false,9,9,0,10698,164,165,-1,790,636.0,154.0
astronomy_physics,12012,NASAAmes,false,false,397,397,0,31162,3683,3200,0,33358,5472.0,27886.0
astronomy_physics,12014,astroengine,false,false,1538,1538,0,6814,23859,3197,3,76066,1869.0,74197.0
astronomy_physics,12013,AstronomyFM,false,false,578,578,0,3027,4964,3197,3,2322,1941.0,381.0
astronomy_physics,12019,AstrobiologyNAI,false,false,7,7,0,922934,398,395,3,1513,1178.0,335.0
astronomy_physics,12018,SpaceFellowship,false,false,21499,21414,85,22299,6654,3200,0,5884,4546.0,1338.0
astronomy_physics,12015,WIAstronomy,false,false,10422,13106,-2684,10700,3791,3200,0,1038,862.0,176.0
astronomy_physics,12017,NoisyAstronomer,false,false,817,817,0,3382,21547,3200,0,1512,576.0,936.0
astronomy_physics,12016,skyatnightmag,false,false,62,62,0,5826,819,835,-16,1337,985.0,352.0
astronomy_physics,12022,jodrellbank,false,false,65,65,0,228410,1209,1215,-6,13659,4890.0,8769.0
astronomy_physics,12020,TaviGreiner,false,false,1028,1028,0,2906,39348,3199,1,9504,1025.0,8479.0
astronomy_physics,12021,NASAblueshift,false,false,687,687,0,11944,1560,1563,-3,2121,1480.0,641.0
astronomy_physics,12023,nasahqphoto,false,false,65,65,0,68133,545,545,0,26590,6361.0,20229.0
astronomy_physics,12026,skymaps,false,false,24,24,0,4442,601,611,-10,1866,1496.0,370.0
astronomy_physics,12027,space,false,false,750,750,0,10818,201,205,-4,355,293.0,62.0
astronomy_physics,12025,Astro_Nicole,false,false,113,113,0,90500,619,680,-61,30635,6968.0,23667.0
astronomy_physics,12028,PeoplesAstro,false,false,285,285,0,20372,10344,3196,4,22553,5012.0,17541.0
astronomy_physics,12029,DrStuClark,false,false,1020,1019,1,3488,5623,3196,4,6904,1760.0,5144.0
astronomy_physics,12030,SpaceTweeps,false,false,703,703,0,5435,598,598,0,448,336.0,112.0
astronomy_physics,12032,askyfullofstars,false,false,431,431,0,1652,1197,1195,2,532,427.0,105.0
astronomy_physics,12033,carolynporco,false,false,121,121,0,8290,5078,3194,6,65837,3698.0,62139.0
astronomy_physics,12034,NASA_Johnson,false,false,27,27,0,56395,2278,2365,-87,33158,11837.0,21321.0
astronomy_physics,12031,DrLucyRogers,false,false,2377,2377,0,5114,17634,3366,-166,29411,1509.0,27902.0
astronomy_physics,12057,CatherineQ,false,false,1507,1507,0,4492,64619,3766,-566,27675,1125.0,26550.0
astronomy_physics,12035,chrislintott,false,false,533,533,0,4426,1797,1849,-52,5424,1966.0,3458.0
astronomy_physics,12036,willgater,false,false,387,387,0,2532,2281,2312,-31,3342,2236.0,1106.0
astronomy_physics,12037,AstroMeg,false,false,457,457,0,1558,8188,3200,0,13283,432.0,12851.0
astronomy_physics,12038,Bob_Richards,false,false,31573,39679,-8106,32292,1814,1879,-65,4022,3169.0,853.0
astronomy_physics,12039,AstroRobonaut,false,false,20,20,0,53890,3208,3200,0,25892,9993.0,15899.0
astronomy_physics,12040,MESSENGER2011,false,false,103,103,0,15472,666,673,-7,4810,2872.0,1938.0
astronomy_physics,12041,PTTU,false,false,32,32,0,2046,11443,3200,0,1205,1080.0,125.0
astronomy_physics,12042,spacegovuk,false,false,135,135,0,10536,1228,1255,-27,4513,3011.0,1502.0
astronomy_physics,12043,astrospacenow,false,false,837,837,0,3615,2516,2514,2,893,311.0,582.0
astronomy_physics,12044,NASAWatch,false,false,162,162,0,15882,23874,3200,0,4175,3738.0,437.0
astronomy_physics,12045,Astro_Ron,false,false,159,159,0,87955,1961,2019,-58,103706,34338.0,69368.0
astronomy_physics,12046,jodcast,false,false,607,607,0,2956,972,980,-8,531,447.0,84.0
astronomy_physics,12047,AsteroidMisses,false,false,3,3,0,6077,1258,1295,-37,7189,6303.0,886.0
astronomy_physics,12048,spacefuture,false,false,4528,4528,0,6619,22047,3199,1,6677,6274.0,403.0
astronomy_physics,12049,NASA_EDGE,false,false,1547,1547,0,23616,5122,3200,0,6298,1676.0,4622.0
astronomy_physics,12050,newburyastro,false,false,2686,2686,0,2729,4410,4900,-1700,7002,1345.0,5657.0
astronomy_physics,12052,HiRISE,false,false,97,97,0,4024,3093,3103,-10,1911,1547.0,364.0
astronomy_physics,12051,SpaceRef,false,false,53,53,0,5241,20588,3200,0,1917,1799.0,118.0
astronomy_physics,12053,spacewriter,false,false,326,326,0,1525,3757,3199,1,9058,156.0,8902.0
astronomy_physics,12054,Astro_TJ,false,false,3,3,0,36270,1247,1246,1,5591,1090.0,4501.0
astronomy_physics,12055,Spacevidcast,false,false,2014,2014,0,9209,5785,3200,0,4213,2604.0,1609.0
astronomy_physics,39440,NASA_Langley,false,false,110,110,0,30215,3602,3241,-41,20539,3707.0,16832.0
astronomy_physics,39667,TESS_NASA,false,false,8,8,0,13365,69,69,0,37,30.0,7.0
astronomy_physics,39693,DESERT_RATS,false,false,19,19,0,21008,1624,1624,0,2212,1207.0,1005.0
highered,27305,insidehighered,false,false,1639,1639,0,27601,3360,3202,-2,14397,7485.0,6912.0
highered,27306,chronicle,false,false,1110,1110,0,40349,8578,3203,-3,29690,26019.0,3671.0
highered,27276,rachelreuben,false,false,599,599,0,3533,27540,3225,-25,831,106.0,725.0
highered,27233,timeshighered,false,false,1857,1857,0,38917,11965,3244,-44,17300,15712.0,1588.0
highered,27263,EricStoller,false,false,996,996,0,7705,25331,3233,-33,1928,1750.0,178.0
highered,27309,KarlynMB,false,false,1165,1165,0,2494,15794,3203,-3,9689,352.0,9337.0
highered,27312,markgr,false,false,538,538,0,3061,16373,3234,-34,13201,1067.0,12134.0
highered,27307,higheredu,false,false,2121,2121,0,10488,812,812,0,188,102.0,86.0
highered,27290,bloghighed,false,false,715,715,0,4161,5266,3230,-30,359,340.0,19.0
highered,27310,HighEdWeb,false,false,1075,1075,0,2625,1440,1496,-56,466,439.0,27.0
