Name,Group1,Group2,Tie_number,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_volume_in,RT_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
tomcolicchio,food_chef,insurance,24.0,3,0.465,0.27,0.195,0.00709484986014,53.0,1.0,39.0,0,0.215,0.095,0.12,0.0087382944079,81.0,81.0,81.0,0,81.0,0,46.0,12.0,46.0,0,12.0,0
foodsafeguru,food_chef,insurance,24.0,3,0.055,0.055,0.0,0.0,10.0,1.0,0,0,0.005,0.0,0.005,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
InsuranceMedia,food_chef,insurance,24.0,1,0.325,0.125,0.2,0.000544367049023,25.0,0,40.0,0,0.11,0.03,0.08,0.00133875892694,14.0,69.0,14.0,0,69.0,0,66.0,78.0,66.0,0,78.0,0
InsuranceSite,food_chef,insurance,24.0,1,0.425,0.225,0.2,0.00252904689111,45.0,0,40.0,0,0.05,0.015,0.035,0.000242405695923,19.0,47.0,19.0,0,47.0,0,5.0,15.0,5.0,0,15.0,0
offalchris,food_chef,insurance,24.0,1,0.4,0.25,0.15,0.00126257814833,50.0,0,30.0,0,0.245,0.12,0.125,0.00841945812221,96.0,158.0,96.0,0,158.0,0,45.0,49.0,45.0,0,49.0,0
imbibe,food_chef,insurance,24.0,2,0.345,0.1,0.245,0.00415216272098,20.0,0,49.0,0,0.015,0.01,0.005,3.96389843957e-05,3.0,1.0,3.0,0,1.0,0,0,0,0,0,0,0
jamieoliver,food_chef,insurance,24.0,7,0.42,0.29,0.13,0.014862141751,53.0,5.0,26.0,0,0.045,0.035,0.01,0.00042260306945,19.0,3.0,19.0,0,3.0,0,29.0,0,29.0,0,0,0
AIADC,food_chef,insurance,24.0,1,0.5,0.26,0.24,0.00408887015877,52.0,0,48.0,0,0.06,0.025,0.035,0.0004879808791,5.0,14.0,5.0,0,14.0,0,13.0,3.0,13.0,0,3.0,0
CdnUnderwriter,food_chef,insurance,24.0,1,0.335,0.125,0.21,0.000615103184104,25.0,0,42.0,0,0.03,0.015,0.015,0.000142756028983,27.0,3.0,27.0,0,3.0,0,60.0,39.0,60.0,0,39.0,0
bflay,food_chef,insurance,24.0,4,0.285,0.225,0.06,0.0019242340091,42.0,3.0,12.0,0,0.09,0.07,0.02,0.000762240752629,74.0,18.0,74.0,0,18.0,0,28.0,0,28.0,0,0,0
RiskMarketNews,food_chef,insurance,24.0,1,0.38,0.17,0.21,0.00122166736261,34.0,0,42.0,0,0.05,0.025,0.025,0.00024214907527,15.0,9.0,15.0,0,9.0,0,14.0,45.0,14.0,0,45.0,0
MikeWise07,food_chef,insurance,24.0,1,0.39,0.175,0.215,0.0028483344125,35.0,0,43.0,0,0.1,0.03,0.07,0.00971456338524,12.0,40.0,12.0,0,40.0,0,2.0,2.0,2.0,0,2.0,0
amandahesser,food_chef,insurance,24.0,1,0.535,0.325,0.21,0.00985800000224,65.0,0,42.0,0,0.24,0.135,0.105,0.00728019968242,140.0,183.0,140.0,0,183.0,0,53.0,57.0,53.0,0,57.0,0
Chef_Keller,food_chef,insurance,24.0,2,0.235,0.225,0.01,4.70976652496e-05,45.0,0,2.0,0,0.035,0.035,0.0,0.0,9.0,0,9.0,0,0,0,13.0,1.0,13.0,0,1.0,0
ISOnews,food_chef,insurance,24.0,1,0.525,0.215,0.31,0.0116550200276,43.0,0,62.0,0,0.01,0.005,0.005,3.34762542948e-05,1.0,1.0,1.0,0,1.0,0,6.0,0,6.0,0,0,0
BryanVoltaggio,food_chef,insurance,24.0,3,0.33,0.15,0.18,0.000615259547241,30.0,0,36.0,0,0.16,0.055,0.105,0.00173493406169,61.0,128.0,61.0,0,128.0,0,21.0,61.0,21.0,0,61.0,0
LifeWorthEating,food_chef,insurance,24.0,2,0.06,0.05,0.01,8.47891517027e-06,10.0,0,2.0,0,0.06,0.015,0.045,0.00076905557672,11.0,37.0,11.0,0,37.0,0,2.0,17.0,2.0,0,17.0,0
ChubbInsurance,food_chef,insurance,24.0,1,0.635,0.315,0.32,0.00897529970227,63.0,0,64.0,0,0.105,0.05,0.055,0.0231743650186,23.0,27.0,23.0,0,27.0,0,23.0,141.0,23.0,0,141.0,0
doriegreenspan,food_chef,insurance,24.0,2,0.58,0.24,0.34,0.00674890611255,48.0,0,68.0,0,0.245,0.09,0.155,0.020296838861,40.0,110.0,40.0,0,110.0,0,34.0,10.0,34.0,0,10.0,0
Eater,food_chef,insurance,24.0,1,0.425,0.18,0.245,0.00088731226048,36.0,0,49.0,0,0.065,0.035,0.03,0.000718541644768,7.0,7.0,7.0,0,7.0,0,39.0,33.0,39.0,0,33.0,0
SwissRe,food_chef,insurance,24.0,1,0.39,0.125,0.265,0.00171343895692,25.0,0,53.0,0,0.055,0.04,0.015,0.000675391139777,19.0,8.0,19.0,0,8.0,0,17.0,1.0,17.0,0,1.0,0
Insurancedude,food_chef,insurance,24.0,1,0.415,0.22,0.195,0.00180114520947,44.0,0,39.0,0,0.115,0.05,0.065,0.00716545205056,23.0,30.0,23.0,0,30.0,0,0,1.0,0,0,1.0,0
chezpim,food_chef,insurance,24.0,2,0.405,0.21,0.195,0.00488823203312,42.0,0,39.0,0,0.22,0.095,0.125,0.00822626413123,110.0,106.0,110.0,0,106.0,0,12.0,69.0,12.0,0,69.0,0
chefsymon,food_chef,insurance,24.0,1,0.52,0.205,0.315,0.00590067483446,41.0,0,63.0,0,0.195,0.105,0.09,0.0102856424438,186.0,255.0,186.0,0,255.0,0,1.0,26.0,1.0,0,26.0,0
Allstate,food_chef,insurance,24.0,1,0.36,0.225,0.135,0.00192231192533,45.0,0,27.0,0,0.035,0.03,0.005,0.000101039219824,12.0,1.0,12.0,0,1.0,0,0,0,0,0,0,0
siegelagency,food_chef,insurance,24.0,1,0.45,0.195,0.255,0.00301678928605,39.0,0,51.0,0,0.075,0.025,0.05,0.00054705072984,28.0,50.0,28.0,0,50.0,0,2.0,0,2.0,0,0,0
GuyFieri,food_chef,insurance,24.0,2,0.22,0.13,0.09,0.00104553581133,25.0,1.0,18.0,0,0.045,0.035,0.01,0.00133859844158,10.0,2.0,10.0,0,2.0,0,3.0,16.0,3.0,0,16.0,0
SAVEURMAG,food_chef,insurance,24.0,1,0.605,0.245,0.36,0.00559028622969,49.0,0,72.0,0,0.115,0.055,0.06,0.00305640479368,17.0,15.0,17.0,0,15.0,0,35.0,4.0,35.0,0,4.0,0
FoodNetworkCA,food_chef,insurance,24.0,2,0.47,0.095,0.375,0.00257865493459,19.0,0,75.0,0,0.015,0.005,0.01,5.21711403404e-05,1.0,2.0,1.0,0,2.0,0,0,0,0,0,0,0
MVoltaggio,food_chef,insurance,24.0,1,0.3,0.185,0.115,0.000600775084329,37.0,0,23.0,0,0.16,0.06,0.1,0.00687496995565,89.0,110.0,89.0,0,110.0,0,52.0,44.0,52.0,0,44.0,0
usaa,food_chef,insurance,24.0,2,0.19,0.145,0.045,0.000220119557271,29.0,0,9.0,0,0.005,0.005,0.0,0.0,1.0,0,1.0,0,0,0,2.0,1.0,2.0,0,1.0,0
iiiorg,food_chef,insurance,24.0,1,0.4,0.24,0.16,0.00973501296956,48.0,0,32.0,0,0.11,0.065,0.045,0.0131944957029,28.0,21.0,28.0,0,21.0,0,71.0,32.0,71.0,0,32.0,0
rickjmiv,food_chef,insurance,24.0,1,0.68,0.27,0.41,0.0700489349534,52.0,2.0,80.0,2.0,0.21,0.08,0.13,0.0283607212832,146.0,137.0,146.0,0,137.0,0,19.0,9.0,19.0,0,9.0,0
seriouseats,food_chef,insurance,24.0,3,0.67,0.28,0.39,0.0135841178044,56.0,0,78.0,0,0.205,0.09,0.115,0.0129698161956,33.0,52.0,33.0,0,52.0,0,24.0,32.0,24.0,0,32.0,0
fwscout,food_chef,insurance,24.0,2,0.465,0.29,0.175,0.00228788018989,58.0,0,35.0,0,0.175,0.1,0.075,0.00323848892082,46.0,31.0,46.0,0,31.0,0,70.0,22.0,70.0,0,22.0,0
BrockNortonIns,food_chef,insurance,24.0,1,0.305,0.105,0.2,0.0646905781096,20.0,1.0,24.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.0,5.0,2.0,0,5.0,0
beardfoundation,food_chef,insurance,24.0,2,0.63,0.25,0.38,0.00501994007294,50.0,0,76.0,0,0.115,0.065,0.05,0.00217513106134,29.0,37.0,29.0,0,37.0,0,68.0,45.0,68.0,0,45.0,0
KELLYCHOI,food_chef,insurance,24.0,1,0.145,0.125,0.02,5.63741389702e-05,25.0,0,4.0,0,0.05,0.04,0.01,0.000354683477809,10.0,13.0,10.0,0,13.0,0,1.0,15.0,1.0,0,15.0,0
AonCorp,food_chef,insurance,24.0,1,0.42,0.19,0.23,0.00241379319199,38.0,0,46.0,0,0.1,0.055,0.045,0.00255438566374,35.0,32.0,35.0,0,32.0,0,16.0,45.0,16.0,0,45.0,0
NoReservations,food_chef,insurance,24.0,3,0.395,0.285,0.11,0.00199787630161,56.0,1.0,22.0,0,0.19,0.14,0.05,0.00649092308686,149.0,57.0,149.0,0,57.0,0,83.0,34.0,83.0,0,34.0,0
thefoodsection,food_chef,insurance,24.0,2,0.54,0.2,0.34,0.00413130313266,40.0,0,68.0,0,0.165,0.035,0.13,0.0151184205276,8.0,93.0,8.0,0,93.0,0,4.0,32.0,4.0,0,32.0,0
Bob_Hartwig,food_chef,insurance,24.0,1,0.215,0.21,0.005,1.29081554961e-05,42.0,0,1.0,0,0.035,0.035,0.0,0.0,18.0,0,18.0,0,0,0,40.0,8.0,40.0,0,8.0,0
InsuranceMktg,food_chef,insurance,24.0,1,0.435,0.21,0.225,0.00966359711745,41.0,1.0,44.0,1.0,0.035,0.015,0.02,0.00331837914555,4.0,6.0,4.0,0,6.0,0,19.0,7.0,19.0,0,7.0,0
everydayfood,food_chef,insurance,24.0,2,0.225,0.095,0.13,0.000214243196493,19.0,0,26.0,0,0.025,0.015,0.01,0.000131526642412,8.0,4.0,8.0,0,4.0,0,6.0,3.0,6.0,0,3.0,0
Nationwide,food_chef,insurance,24.0,1,0.15,0.12,0.03,0.000209597231733,24.0,0,6.0,0,0.01,0.01,0.0,0.0,3.0,0,3.0,0,0,0,3.0,0,3.0,0,0,0
BusInsMagazine,food_chef,insurance,24.0,1,0.34,0.175,0.165,0.00133044402156,35.0,0,33.0,0,0.035,0.035,0.0,0.0,31.0,0,31.0,0,0,0,41.0,9.0,41.0,0,9.0,0
ask_progressive,food_chef,insurance,24.0,1,0.025,0.02,0.005,0.0,4.0,0,1.0,0,0.005,0.005,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
ruhlman,food_chef,insurance,24.0,1,0.545,0.28,0.265,0.00405188697413,56.0,0,53.0,0,0.31,0.18,0.13,0.0224492149243,194.0,104.0,194.0,0,104.0,0,21.0,6.0,21.0,0,6.0,0
MattArmendariz,food_chef,insurance,24.0,1,0.245,0.16,0.085,0.000690737607449,32.0,0,17.0,0,0.18,0.065,0.115,0.00962018983304,38.0,209.0,38.0,0,209.0,0,17.0,22.0,17.0,0,22.0,0
JosephDPuckett,food_chef,insurance,24.0,1,0.315,0.185,0.13,0.0121955822106,34.0,3.0,23.0,3.0,0.05,0.01,0.04,0.000341696524883,14.0,42.0,14.0,0,42.0,0,0,4.0,0,0,4.0,0
nytimesfood,food_chef,insurance,24.0,2,0.275,0.235,0.04,0.00373447129192,45.0,2.0,8.0,0,0.03,0.03,0.0,0.0,10.0,0,10.0,0,0,0,34.0,0,34.0,0,0,0
roccodispirito,food_chef,insurance,24.0,1,0.43,0.16,0.27,0.00163742045896,32.0,0,54.0,0,0.075,0.035,0.04,0.000979684444153,13.0,11.0,13.0,0,11.0,0,2.0,11.0,2.0,0,11.0,0
RecipeGirl,food_chef,insurance,24.0,1,0.2,0.1,0.1,0.000684554218583,20.0,0,20.0,0,0.1,0.045,0.055,0.00473685097799,65.0,26.0,65.0,0,26.0,0,5.0,1.0,5.0,0,1.0,0
insurancecvg,food_chef,insurance,24.0,1,0.375,0.205,0.17,0.00293554301323,41.0,0,34.0,0,0.04,0.01,0.03,0.000297339165473,3.0,7.0,3.0,0,7.0,0,2.0,13.0,2.0,0,13.0,0
TheCIAB,food_chef,insurance,24.0,1,0.54,0.21,0.33,0.00470664729597,42.0,0,66.0,0,0.155,0.045,0.11,0.00570212688593,16.0,55.0,16.0,0,55.0,0,22.0,2.0,22.0,0,2.0,0
goinsurancerate,food_chef,insurance,24.0,1,0.45,0.155,0.295,0.00226775766626,31.0,0,59.0,0,0.015,0.005,0.01,0.00153266331658,1.0,2.0,1.0,0,2.0,0,1.0,0,1.0,0,0,0
glutenfreegirl,food_chef,insurance,24.0,1,0.3,0.165,0.135,0.000396656468343,33.0,0,27.0,0,0.19,0.095,0.095,0.00293981738958,212.0,123.0,212.0,0,123.0,0,0,167.0,0,0,167.0,0
Agencyport,food_chef,insurance,24.0,1,0.32,0.145,0.175,0.00129624614911,29.0,0,35.0,0,0.015,0.005,0.01,0.000364784873385,1.0,2.0,1.0,0,2.0,0,0,1.0,0,0,1.0,0
FoundersGroup,food_chef,insurance,24.0,1,0.475,0.21,0.265,0.036360468809,42.0,0,44.0,9.0,0.165,0.085,0.08,0.0327510335269,48.0,56.0,48.0,0,56.0,0,5.0,2.0,5.0,0,2.0,0
ACORD_Standards,food_chef,insurance,24.0,1,0.255,0.145,0.11,0.00029546126744,29.0,0,22.0,0,0.015,0.015,0.0,0.0,6.0,0,6.0,0,0,0,3.0,0,3.0,0,0,0
wearefarmers,food_chef,insurance,24.0,1,0.345,0.17,0.175,0.00195066168777,34.0,0,35.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.0,0,7.0,0,0,0
amateurgourmet,food_chef,insurance,24.0,1,0.37,0.21,0.16,0.00424684381637,41.0,1.0,32.0,0,0.275,0.135,0.14,0.121604639538,181.0,131.0,180.0,1.0,131.0,0,22.0,7.0,22.0,0,7.0,0
AZ_Knowledge,food_chef,insurance,24.0,1,0.25,0.12,0.13,0.000326693228127,24.0,0,26.0,0,0.115,0.055,0.06,0.00160970598332,42.0,48.0,42.0,0,48.0,0,16.0,1.0,16.0,0,1.0,0
MunichRe_US,food_chef,insurance,24.0,1,0.74,0.27,0.47,0.0170439897362,54.0,0,94.0,0,0.21,0.065,0.145,0.0123104774746,61.0,120.0,61.0,0,120.0,0,37.0,29.0,37.0,0,29.0,0
NibbyP,food_chef,insurance,24.0,1,0.385,0.175,0.21,0.0128650524757,35.0,0,39.0,3.0,0.11,0.075,0.035,0.115914041764,71.0,17.0,71.0,0,16.0,1.0,3.0,13.0,3.0,0,13.0,0
GDeLaurentiis,food_chef,insurance,24.0,4,0.22,0.175,0.045,0.000357846415483,33.0,2.0,9.0,0,0.115,0.07,0.045,0.00607688573199,28.0,46.0,28.0,0,46.0,0,10.0,14.0,10.0,0,14.0,0
brigreen,food_chef,insurance,24.0,1,0.3,0.11,0.19,0.0016434362564,22.0,0,38.0,0,0.01,0.005,0.005,0.0,2.0,3.0,2.0,0,3.0,0,1.0,3.0,1.0,0,3.0,0
food52,food_chef,insurance,24.0,1,0.405,0.19,0.215,0.00371460107414,38.0,0,43.0,0,0.2,0.095,0.105,0.0128526652873,144.0,76.0,144.0,0,76.0,0,43.0,63.0,43.0,0,63.0,0
InsureReinsure,food_chef,insurance,24.0,1,0.215,0.15,0.065,0.000214803216668,30.0,0,13.0,0,0.02,0.02,0.0,0.0,8.0,0,8.0,0,0,0,15.0,0,15.0,0,0,0
foodista,food_chef,insurance,24.0,2,0.47,0.13,0.34,0.0254538966302,25.0,1.0,66.0,2.0,0.025,0.01,0.015,0.000600949260343,2.0,4.0,2.0,0,4.0,0,1.0,2.0,1.0,0,2.0,0
topchefkevin,food_chef,insurance,24.0,1,0.165,0.12,0.045,0.00036185680156,24.0,0,9.0,0,0.015,0.015,0.0,0.0,6.0,0,6.0,0,0,0,2.0,0,2.0,0,0,0
NAIFA,food_chef,insurance,24.0,1,0.315,0.155,0.16,0.0013091166402,31.0,0,32.0,0,0.03,0.01,0.02,0.000282407223727,5.0,6.0,5.0,0,6.0,0,9.0,24.0,9.0,0,24.0,0
HometownQuotes,food_chef,insurance,24.0,1,0.42,0.19,0.23,0.00389230189548,38.0,0,46.0,0,0.08,0.015,0.065,0.000572435520928,8.0,39.0,8.0,0,39.0,0,1.0,0,1.0,0,0,0
Francis_Lam,food_chef,insurance,24.0,1,0.485,0.22,0.265,0.00252316156003,44.0,0,53.0,0,0.26,0.13,0.13,0.00802541845863,120.0,94.0,120.0,0,94.0,0,19.0,33.0,19.0,0,33.0,0
NAIC_News,food_chef,insurance,24.0,1,0.23,0.15,0.08,0.000282721749577,30.0,0,16.0,0,0.05,0.03,0.02,0.00173298715504,8.0,14.0,8.0,0,14.0,0,18.0,4.0,18.0,0,4.0,0
gailsimmons,food_chef,insurance,24.0,2,0.54,0.295,0.245,0.00846907279326,58.0,1.0,49.0,0,0.205,0.12,0.085,0.00780716258202,61.0,42.0,61.0,0,42.0,0,55.0,36.0,55.0,0,36.0,0
ijournal,food_chef,insurance,24.0,1,0.305,0.3,0.005,0.000518216645342,60.0,0,1.0,0,0.1,0.1,0.0,0.0,71.0,0,71.0,0,0,0,45.0,30.0,45.0,0,30.0,0
cookingwithamy,food_chef,insurance,24.0,1,0.52,0.17,0.35,0.0038234693155,34.0,0,70.0,0,0.195,0.08,0.115,0.00848934239162,53.0,109.0,53.0,0,109.0,0,2.0,24.0,2.0,0,24.0,0
LHPro_Annuities,food_chef,insurance,24.0,1,0.38,0.185,0.195,0.0021437846707,37.0,0,39.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,30.0,3.0,0,30.0,0
ewisdom_insure,food_chef,insurance,24.0,1,0.1,0.1,0.0,0.0,20.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,0,0,0
bonappetitmag,food_chef,insurance,24.0,1,0.02,0.0,0.02,0.0,0,0,4.0,0,0.07,0.07,0.0,0.0,20.0,0,20.0,0,0,0,0,0,0,0,0,0
johntedge,food_chef,insurance,24.0,1,0.375,0.225,0.15,0.00340821655979,45.0,0,30.0,0,0.145,0.08,0.065,0.0068343826735,39.0,27.0,39.0,0,27.0,0,20.0,0,20.0,0,0,0
BillBateman1,food_chef,insurance,24.0,1,0.41,0.21,0.2,0.0356342290099,39.0,3.0,37.0,3.0,0.04,0.04,0.0,0.0,16.0,0,16.0,0,0,0,0,0,0,0,0,0
TheHartford,food_chef,insurance,24.0,1,0.255,0.215,0.04,0.000265084911946,43.0,0,8.0,0,0.055,0.04,0.015,0.00249073262886,15.0,5.0,15.0,0,5.0,0,3.0,10.0,3.0,0,10.0,0
namicnews,food_chef,insurance,24.0,1,0.205,0.125,0.08,0.000425308105008,25.0,0,16.0,0,0.01,0.01,0.0,0.0,3.0,0,3.0,0,0,0,4.0,2.0,4.0,0,2.0,0
thekitchn,food_chef,insurance,24.0,1,0.25,0.125,0.125,0.000270089837781,25.0,0,25.0,0,0.095,0.07,0.025,0.00144161317738,31.0,13.0,31.0,0,13.0,0,11.0,4.0,11.0,0,4.0,0
grlldcheesetruk,food_chef,insurance,24.0,1,0.485,0.045,0.44,0.00172719283876,9.0,0,87.0,1.0,0.01,0.005,0.005,1.73768203859e-05,1.0,1.0,1.0,0,1.0,0,0,1.0,0,0,1.0,0
thedelicious,food_chef,insurance,24.0,1,0.375,0.12,0.255,0.00198859703887,24.0,0,51.0,0,0.09,0.055,0.035,0.000583763236337,25.0,11.0,25.0,0,11.0,0,5.0,3.0,5.0,0,3.0,0
BravoTopChef,food_chef,insurance,24.0,1,0.235,0.125,0.11,0.000396286484045,25.0,0,22.0,0,0.11,0.045,0.065,0.00155853797036,24.0,74.0,24.0,0,74.0,0,36.0,100.0,36.0,0,100.0,0
SafeAuto,food_chef,insurance,24.0,1,0.12,0.11,0.01,6.15402636933e-05,22.0,0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
GlobalReins,food_chef,insurance,24.0,1,0.14,0.095,0.045,7.7298182462e-05,19.0,0,9.0,0,0.02,0.02,0.0,0.0,17.0,0,17.0,0,0,0,18.0,0,18.0,0,0,0
ReyInsurance,food_chef,insurance,24.0,1,0.41,0.205,0.205,0.00899182603392,40.0,1.0,40.0,1.0,0.12,0.11,0.01,0.0138670977934,131.0,4.0,131.0,0,4.0,0,3.0,8.0,3.0,0,8.0,0
RiskInsurance,food_chef,insurance,24.0,1,0.695,0.255,0.44,0.0103831741781,51.0,0,88.0,0,0.065,0.05,0.015,0.00013822358546,22.0,5.0,22.0,0,5.0,0,24.0,9.0,24.0,0,9.0,0
IIIindustryblog,food_chef,insurance,24.0,1,0.435,0.22,0.215,0.0095315141346,44.0,0,41.0,2.0,0.03,0.03,0.0,0.0,8.0,0,8.0,0,0,0,15.0,1.0,15.0,0,1.0,0
RiskDebate,food_chef,insurance,24.0,1,0.275,0.145,0.13,0.000587497784334,29.0,0,26.0,0,0.085,0.035,0.05,0.000227514389575,36.0,48.0,36.0,0,48.0,0,18.0,12.0,18.0,0,12.0,0
IJAcademy,food_chef,insurance,24.0,1,0.09,0.07,0.02,0.00495572517675,14.0,0,4.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26.0,1.0,26.0,0,1.0,0
TrinityIns,food_chef,insurance,24.0,1,0.315,0.145,0.17,0.0207567192511,26.0,3.0,31.0,3.0,0.005,0.005,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
RiskMgmt,food_chef,insurance,24.0,1,0.56,0.255,0.305,0.00742762310319,51.0,0,61.0,0,0.145,0.075,0.07,0.00419937836247,91.0,29.0,91.0,0,29.0,0,96.0,18.0,96.0,0,18.0,0
thejgold,food_chef,insurance,24.0,1,0.335,0.24,0.095,0.000949712020061,48.0,0,19.0,0,0.11,0.085,0.025,0.00133781117914,36.0,7.0,36.0,0,7.0,0,75.0,6.0,75.0,0,6.0,0
IVANSinc,food_chef,insurance,24.0,1,0.385,0.17,0.215,0.00707436790537,34.0,0,41.0,2.0,0.025,0.01,0.015,0.000219871533203,2.0,5.0,2.0,0,5.0,0,0,0,0,0,0,0
FoodPorn,food_chef,insurance,24.0,1,0.16,0.08,0.08,0.000548650086735,16.0,0,16.0,0,0.025,0.005,0.02,5.27173352698e-05,1.0,5.0,1.0,0,5.0,0,0,3.0,0,0,3.0,0
cpkimball,food_chef,insurance,24.0,2,0.215,0.155,0.06,0.000812467564484,31.0,0,12.0,0,0.08,0.025,0.055,0.00659897179933,10.0,14.0,10.0,0,14.0,0,6.0,0,6.0,0,0,0
ericripert,food_chef,insurance,24.0,1,0.25,0.23,0.02,6.57227480779e-05,46.0,0,4.0,0,0.16,0.09,0.07,0.00455120565217,70.0,72.0,70.0,0,72.0,0,71.0,57.0,71.0,0,57.0,0
epicurious,food_chef,insurance,24.0,4,0.41,0.21,0.2,0.00867897921981,40.0,2.0,40.0,0,0.1,0.045,0.055,0.00956603470832,17.0,12.0,17.0,0,12.0,0,10.0,15.0,10.0,0,15.0,0
catcora,food_chef,insurance,24.0,1,0.13,0.12,0.01,0.0005311150853,23.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6.0,2.0,6.0,0,2.0,0
FoodNetwork,food_chef,insurance,24.0,5,0.635,0.25,0.385,0.0195039144066,48.0,2.0,77.0,0,0.105,0.095,0.01,0.00144501400864,71.0,2.0,71.0,0,2.0,0,36.0,164.0,36.0,0,164.0,0
BIFS,food_chef,insurance,24.0,1,0.135,0.08,0.055,8.22208095466e-05,16.0,0,11.0,0,0.005,0.005,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0
ACE_Group,food_chef,insurance,24.0,1,0.19,0.135,0.055,0.000193295320342,27.0,0,11.0,0,0.025,0.025,0.0,0.0,9.0,0,9.0,0,0,0,2.0,0,2.0,0,0,0
RuthBourdain,food_chef,insurance,24.0,1,0.645,0.26,0.385,0.0191873550922,52.0,0,77.0,0,0.235,0.07,0.165,0.00558016340598,25.0,104.0,25.0,0,104.0,0,66.0,57.0,66.0,0,57.0,0
chefjoseandres,food_chef,insurance,24.0,1,0.325,0.225,0.1,0.00114798564359,44.0,1.0,20.0,0,0.205,0.075,0.13,0.00835232892243,87.0,193.0,87.0,0,193.0,0,18.0,48.0,18.0,0,48.0,0
StateFarmNation,food_chef,insurance,24.0,1,0.065,0.055,0.01,0.00043364358987,9.0,2.0,1.0,1.0,0.01,0.005,0.005,0.0,1.0,12.0,1.0,0,12.0,0,17.0,1.0,17.0,0,1.0,0
tiwyf,food_chef,insurance,24.0,1,0.38,0.115,0.265,0.00567406940831,22.0,1.0,53.0,0,0.015,0.005,0.01,0.0,1.0,3.0,1.0,0,3.0,0,0,0,0,0,0,0
eatmedaily,food_chef,insurance,24.0,1,0.41,0.185,0.225,0.000936946621925,37.0,0,45.0,0,0.055,0.015,0.04,0.00451209659987,7.0,13.0,7.0,0,13.0,0,1.0,0,1.0,0,0,0
ACORD_Forms,food_chef,insurance,24.0,1,0.61,0.265,0.345,0.00808058815435,53.0,0,69.0,0,0.01,0.005,0.005,0.0,1.0,1.0,1.0,0,1.0,0,0,1.0,0,0,1.0,0
amfam,food_chef,insurance,24.0,1,0.135,0.08,0.055,9.31680675712e-05,16.0,0,11.0,0,0.01,0.01,0.0,0.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0
_INN,food_chef,insurance,24.0,1,0.59,0.225,0.365,0.00585782345741,45.0,0,73.0,0,0.1,0.025,0.075,0.0131950387313,13.0,22.0,13.0,0,22.0,0,18.0,0,18.0,0,0,0
kimseverson,food_chef,insurance,24.0,1,0.425,0.245,0.18,0.00172115253954,49.0,0,36.0,0,0.205,0.1,0.105,0.00560090989088,90.0,84.0,90.0,0,84.0,0,36.0,127.0,36.0,0,127.0,0
insurance,food_chef,insurance,24.0,1,0.495,0.23,0.265,0.00334599720799,46.0,0,53.0,0,0.02,0.015,0.005,0.0,3.0,2.0,3.0,0,2.0,0,0,1.0,0,0,1.0,0
InsWeb,food_chef,insurance,24.0,1,0.55,0.275,0.275,0.0382529013029,54.0,1.0,54.0,1.0,0.005,0.0,0.005,0.0,0,1.0,0,0,1.0,0,0,0,0,0,0,0
ZurichNAnews,food_chef,insurance,24.0,1,0.68,0.215,0.465,0.00952780039382,43.0,0,93.0,0,0.155,0.045,0.11,0.00595065079728,24.0,64.0,24.0,0,64.0,0,21.0,47.0,21.0,0,47.0,0
InsureReReport,food_chef,insurance,24.0,1,0.335,0.17,0.165,0.00217801436241,34.0,0,33.0,0,0.015,0.015,0.0,0.0,11.0,0,11.0,0,0,0,6.0,0,6.0,0,0,0
ChefChiarello,food_chef,insurance,24.0,1,0.605,0.22,0.385,0.0483126742465,43.0,1.0,76.0,1.0,0.15,0.05,0.1,0.00350392025628,59.0,112.0,59.0,0,112.0,0,8.0,13.0,8.0,0,13.0,0
CHOW,food_chef,insurance,24.0,1,0.52,0.195,0.325,0.00278388624047,39.0,0,65.0,0,0.09,0.035,0.055,0.00132152868781,8.0,14.0,8.0,0,14.0,0,14.0,3.0,14.0,0,3.0,0
libertymutual,food_chef,insurance,24.0,1,0.275,0.19,0.085,0.000632228841695,38.0,0,17.0,0,0.07,0.055,0.015,0.00390240644778,18.0,6.0,18.0,0,6.0,0,2.0,3.0,2.0,0,3.0,0
