Name,Group1,Group2,Number_between_ties,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_bin_betweeness,FF_own_group_in_volume,FF_other_group_in_volume,FF_own_group_out_volume,FF_other_group_out_volume,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_volume_in,AT_volume_out,AT_own_group_in_volume,AT_other_group_in_volume,AT_own_group_out_volume,AT_other_group_out_volume,RT_total_volume_in,RT_total_volume_out,RT_own_group_in_volume,RT_other_group_in_volume,RT_own_group_out_volume,RT_other_group_out_volume
raminkarimloo,golf,theatre_theater,1.0,1,0.0746268656716,0.0646766169154,0.00995024875622,3.37125077267e-05,13.0,0,2.0,0,0.0199004975124,0.0149253731343,0.00497512437811,0.000750341098633,16.0,5.0,16.0,0,5.0,0,1.0,2.0,1.0,0,2.0,0
Oliver_Wilson,golf,theatre_theater,1.0,1,0.338308457711,0.199004975124,0.139303482587,0.000859682693858,40.0,0,28.0,0,0.174129353234,0.0746268656716,0.0995024875622,0.00636679034324,62.0,101.0,62.0,0,101.0,0,59.0,24.0,59.0,0,24.0,0
si_golf,golf,theatre_theater,1.0,1,0.651741293532,0.169154228856,0.482587064677,0.00759917186748,34.0,0,97.0,0,0.189054726368,0.00497512437811,0.18407960199,0.00252286819689,2.0,164.0,2.0,0,164.0,0,49.0,73.0,49.0,0,73.0,0
broadwayworld,golf,theatre_theater,1.0,1,0.746268656716,0.278606965174,0.467661691542,0.0221139433891,56.0,0,94.0,0,0.119402985075,0.119402985075,0.0,0.0,68.0,0,68.0,0,0,0,81.0,9.0,81.0,0,9.0,0
taylormadegc,golf,theatre_theater,1.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0398009950249,0.0398009950249,0.0,0.0,13.0,0,13.0,0,0,0,0,0,0,0,0,0
golfrewind,golf,theatre_theater,1.0,1,0.0696517412935,0.0348258706468,0.0348258706468,7.35031638225e-06,7.0,0,7.0,0,0.124378109453,0.0149253731343,0.109452736318,0.000966441863704,3.0,50.0,3.0,0,50.0,0,0,8.0,0,0,8.0,0
TheStage,golf,theatre_theater,1.0,1,0.497512437811,0.273631840796,0.223880597015,0.00454495473453,55.0,0,45.0,0,0.0995024875622,0.0746268656716,0.0248756218905,0.0074568280765,72.0,7.0,72.0,0,7.0,0,24.0,3.0,24.0,0,3.0,0
AtlanticTheater,golf,theatre_theater,1.0,1,0.437810945274,0.199004975124,0.238805970149,0.00195552584142,40.0,0,48.0,0,0.0497512437811,0.0298507462687,0.0199004975124,0.000281273243118,19.0,4.0,19.0,0,4.0,0,0,10.0,0,0,10.0,0
NationalTheatre,golf,theatre_theater,1.0,1,0.477611940299,0.328358208955,0.149253731343,0.00565840394628,66.0,0,30.0,0,0.10447761194,0.089552238806,0.0149253731343,0.00374475294141,80.0,14.0,80.0,0,14.0,0,42.0,24.0,42.0,0,24.0,0
themichellewie,golf,theatre_theater,1.0,1,0.28855721393,0.233830845771,0.0547263681592,0.000292390896732,47.0,0,11.0,0,0.139303482587,0.0945273631841,0.044776119403,0.00223185216413,71.0,54.0,71.0,0,54.0,0,17.0,27.0,17.0,0,27.0,0
TrevorImmelman,golf,theatre_theater,1.0,1,0.328358208955,0.238805970149,0.089552238806,0.000446942902107,48.0,0,18.0,0,0.0746268656716,0.0497512437811,0.0248756218905,0.000431692818637,17.0,9.0,17.0,0,9.0,0,18.0,2.0,18.0,0,2.0,0
Fehertwit,golf,theatre_theater,1.0,1,0.283582089552,0.26368159204,0.0199004975124,0.000407369651309,53.0,0,4.0,0,0.0597014925373,0.044776119403,0.0149253731343,0.000198387384878,33.0,3.0,33.0,0,3.0,0,12.0,0,12.0,0,0,0
TheSergioGarcia,golf,theatre_theater,1.0,1,0.203980099502,0.194029850746,0.00995024875622,0.000124689509729,39.0,0,2.0,0,0.0248756218905,0.0248756218905,0.0,0.0,12.0,0,12.0,0,0,0,1.0,0,1.0,0,0,0
ThePGAofAmerica,golf,theatre_theater,1.0,1,0.487562189055,0.154228855721,0.333333333333,0.00586611167142,31.0,0,67.0,0,0.10447761194,0.00995024875622,0.0945273631841,0.0004254039237,2.0,50.0,2.0,0,50.0,0,8.0,91.0,8.0,0,91.0,0
LyricHammer,golf,theatre_theater,1.0,1,0.298507462687,0.1592039801,0.139303482587,0.000213485305442,32.0,0,28.0,0,0.134328358209,0.0796019900498,0.0547263681592,0.00438994240811,36.0,16.0,36.0,0,16.0,0,3.0,16.0,3.0,0,16.0,0
ANNIKA59,golf,theatre_theater,1.0,1,0.492537313433,0.248756218905,0.243781094527,0.00267169121281,50.0,0,49.0,0,0.189054726368,0.134328358209,0.0547263681592,0.00556040674352,55.0,29.0,55.0,0,29.0,0,34.0,14.0,34.0,0,14.0,0
HAIRTribeOnTour,golf,theatre_theater,1.0,1,0.253731343284,0.134328358209,0.119402985075,0.000378732309201,27.0,0,24.0,0,0.044776119403,0.0,0.044776119403,0.0,0,16.0,0,0,16.0,0,39.0,3.0,39.0,0,3.0,0
PUMAGolf,golf,theatre_theater,1.0,1,0.422885572139,0.119402985075,0.303482587065,0.00308808396718,24.0,0,61.0,0,0.0995024875622,0.0348258706468,0.0646766169154,0.0019030690353,20.0,118.0,20.0,0,118.0,0,34.0,85.0,34.0,0,85.0,0
KChenoweth,golf,theatre_theater,1.0,2,0.179104477612,0.1592039801,0.0199004975124,0.00180448368329,32.0,0,4.0,0,0.0796019900498,0.0646766169154,0.0149253731343,0.000437267667942,16.0,5.0,16.0,0,5.0,0,7.0,1.0,7.0,0,1.0,0
FootJoy,golf,theatre_theater,1.0,1,0.328358208955,0.134328358209,0.194029850746,0.00159122470579,27.0,0,39.0,0,0.174129353234,0.0547263681592,0.119402985075,0.00330890947219,21.0,127.0,21.0,0,127.0,0,15.0,120.0,15.0,0,120.0,0
stewartcink,golf,theatre_theater,1.0,1,0.497512437811,0.348258706468,0.149253731343,0.00604841192418,70.0,0,30.0,0,0.253731343284,0.174129353234,0.0796019900498,0.00971841589383,163.0,52.0,163.0,0,52.0,0,12.0,20.0,12.0,0,20.0,0
TROYMERRITT_PGA,golf,theatre_theater,1.0,1,0.233830845771,0.154228855721,0.0796019900498,0.000311328007947,31.0,0,16.0,0,0.089552238806,0.044776119403,0.044776119403,0.000237301841215,23.0,119.0,23.0,0,119.0,0,9.0,0,9.0,0,0,0
nytimesarts,golf,theatre_theater,1.0,2,0.208955223881,0.208955223881,0.0,0.0,42.0,0,0,0,0.0248756218905,0.0248756218905,0.0,0.0,16.0,0,16.0,0,0,0,0,0,0,0,0,0
NYTW79,golf,theatre_theater,1.0,1,0.462686567164,0.203980099502,0.258706467662,0.00146497087199,41.0,0,52.0,0,0.174129353234,0.0746268656716,0.0995024875622,0.00327624370254,30.0,44.0,30.0,0,44.0,0,22.0,14.0,22.0,0,14.0,0
ogilviej,golf,theatre_theater,1.0,1,0.298507462687,0.223880597015,0.0746268656716,0.000352321041545,45.0,0,15.0,0,0.124378109453,0.0696517412935,0.0547263681592,0.0033684672292,35.0,30.0,35.0,0,30.0,0,32.0,1.0,32.0,0,1.0,0
jacknicklaus,golf,theatre_theater,1.0,1,0.149253731343,0.149253731343,0.0,0.0,30.0,0,0,0,0.0149253731343,0.0149253731343,0.0,0.0,9.0,0,9.0,0,0,0,7.0,0,7.0,0,0,0
LABtheaterNYC,golf,theatre_theater,1.0,1,0.462686567164,0.18407960199,0.278606965174,0.00197174592615,37.0,0,56.0,0,0.0796019900498,0.0348258706468,0.044776119403,0.000974800250964,12.0,26.0,12.0,0,26.0,0,3.0,5.0,3.0,0,5.0,0
BackStageCast,golf,theatre_theater,1.0,1,0.422885572139,0.144278606965,0.278606965174,0.00186564969565,29.0,0,56.0,0,0.0298507462687,0.0149253731343,0.0149253731343,2.76720809654e-05,4.0,4.0,4.0,0,4.0,0,2.0,846.0,2.0,0,846.0,0
garyplayer,golf,theatre_theater,1.0,1,0.422885572139,0.154228855721,0.268656716418,0.00106366408893,31.0,0,54.0,0,0.0199004975124,0.0149253731343,0.00497512437811,1.4789743624e-05,3.0,1.0,3.0,0,1.0,0,32.0,0,32.0,0,0,0
ChrisDiMarco,golf,theatre_theater,1.0,1,0.248756218905,0.199004975124,0.0497512437811,0.000316585665425,40.0,0,10.0,0,0.0348258706468,0.0248756218905,0.00995024875622,8.70840740244e-05,10.0,3.0,10.0,0,3.0,0,23.0,3.0,23.0,0,3.0,0
Love3d,golf,theatre_theater,1.0,1,0.383084577114,0.283582089552,0.0995024875622,0.00262249816866,57.0,0,20.0,0,0.0945273631841,0.0646766169154,0.0298507462687,0.000987883627305,23.0,9.0,23.0,0,9.0,0,17.0,3.0,17.0,0,3.0,0
TimRosaforte,golf,theatre_theater,1.0,1,0.651741293532,0.223880597015,0.427860696517,0.00522428988679,45.0,0,86.0,0,0.283582089552,0.089552238806,0.194029850746,0.0112204346393,49.0,168.0,49.0,0,168.0,0,26.0,29.0,26.0,0,29.0,0
VokeyWedges,golf,theatre_theater,1.0,1,0.482587064677,0.0945273631841,0.388059701493,0.00471630138818,19.0,0,78.0,0,0.109452736318,0.0199004975124,0.089552238806,0.000373988056037,27.0,181.0,27.0,0,181.0,0,57.0,56.0,57.0,0,56.0,0
BradFaxon,golf,theatre_theater,1.0,1,0.313432835821,0.223880597015,0.089552238806,0.000875656306859,45.0,0,18.0,0,0.114427860697,0.0646766169154,0.0497512437811,0.000899916428351,28.0,29.0,28.0,0,29.0,0,12.0,7.0,12.0,0,7.0,0
AlanShipnuck,golf,theatre_theater,1.0,1,0.557213930348,0.223880597015,0.333333333333,0.00205470245695,45.0,0,67.0,0,0.213930348259,0.109452736318,0.10447761194,0.00569185898386,72.0,44.0,72.0,0,44.0,0,48.0,106.0,48.0,0,106.0,0
americanrep,golf,theatre_theater,1.0,1,0.427860696517,0.208955223881,0.218905472637,0.00270402943572,42.0,0,44.0,0,0.10447761194,0.0547263681592,0.0497512437811,0.00397930447612,17.0,19.0,17.0,0,19.0,0,11.0,6.0,11.0,0,6.0,0
bubbawatson,golf,theatre_theater,1.0,1,0.572139303483,0.34328358209,0.228855721393,0.00508189657962,69.0,0,46.0,0,0.353233830846,0.238805970149,0.114427860697,0.0111731407044,283.0,37.0,283.0,0,37.0,0,60.0,3.0,60.0,0,3.0,0
StuartAppleby,golf,theatre_theater,1.0,1,0.203980099502,0.203980099502,0.0,0.0,41.0,0,0,0,0.0398009950249,0.0398009950249,0.0,0.0,11.0,0,11.0,0,0,0,15.0,0,15.0,0,0,0
PublicTheaterNY,golf,theatre_theater,1.0,1,0.562189054726,0.253731343284,0.308457711443,0.00610305041861,51.0,0,62.0,0,0.139303482587,0.089552238806,0.0497512437811,0.00182564634424,82.0,28.0,82.0,0,28.0,0,44.0,35.0,44.0,0,35.0,0
kendavenport,golf,theatre_theater,1.0,1,0.203980099502,0.199004975124,0.00497512437811,4.11776609207e-05,40.0,0,1.0,0,0.0348258706468,0.0348258706468,0.0,0.0,9.0,0,9.0,0,0,0,39.0,0,39.0,0,0,0
StephanieWei,golf,theatre_theater,1.0,1,0.502487562189,0.174129353234,0.328358208955,0.0025926821239,35.0,0,66.0,0,0.199004975124,0.0547263681592,0.144278606965,0.0080363065381,37.0,92.0,37.0,0,92.0,0,13.0,69.0,13.0,0,69.0,0
PGATOUR,golf,theatre_theater,1.0,1,0.776119402985,0.313432835821,0.462686567164,0.0467835974302,63.0,0,93.0,0,0.199004975124,0.154228855721,0.044776119403,0.00509210534888,86.0,16.0,86.0,0,16.0,0,57.0,157.0,57.0,0,157.0,0
usopengolf,golf,theatre_theater,1.0,1,0.572139303483,0.134328358209,0.437810945274,0.00522659474569,27.0,0,88.0,0,0.044776119403,0.0348258706468,0.00995024875622,4.18042432968e-05,15.0,2.0,15.0,0,2.0,0,4.0,0,4.0,0,0,0
TCG,golf,theatre_theater,1.0,1,0.323383084577,0.208955223881,0.114427860697,0.000942655273679,42.0,0,23.0,0,0.134328358209,0.0597014925373,0.0746268656716,0.00484673907259,37.0,28.0,37.0,0,28.0,0,25.0,7.0,25.0,0,7.0,0
TeleTheatre,golf,theatre_theater,1.0,1,0.278606965174,0.199004975124,0.0796019900498,0.000160566325093,40.0,0,16.0,0,0.0547263681592,0.0398009950249,0.0149253731343,0.000921784487555,15.0,4.0,15.0,0,4.0,0,17.0,2.0,17.0,0,2.0,0
broadwaycom,golf,theatre_theater,1.0,1,0.199004975124,0.199004975124,0.0,0.0,40.0,0,0,0,0.0597014925373,0.0547263681592,0.00497512437811,0.00119958249483,33.0,1.0,33.0,0,1.0,0,158.0,6.0,158.0,0,6.0,0
TheAnnaRawson,golf,theatre_theater,1.0,1,0.427860696517,0.169154228856,0.258706467662,0.00118614924762,34.0,0,52.0,0,0.089552238806,0.0348258706468,0.0547263681592,0.00114327903686,15.0,23.0,15.0,0,23.0,0,2.0,2.0,2.0,0,2.0,0
European_Tour,golf,theatre_theater,1.0,1,0.348258706468,0.174129353234,0.174129353234,0.0011628448915,35.0,0,35.0,0,0.134328358209,0.0348258706468,0.0995024875622,0.00225988884581,11.0,79.0,11.0,0,79.0,0,36.0,220.0,36.0,0,220.0,0
PatPerezGolf,golf,theatre_theater,1.0,1,0.457711442786,0.203980099502,0.253731343284,0.00201667300691,41.0,0,51.0,0,0.0796019900498,0.0298507462687,0.0497512437811,0.000701662873241,11.0,37.0,11.0,0,37.0,0,3.0,0,3.0,0,0,0
LincolnCenter,golf,theatre_theater,1.0,1,0.228855721393,0.164179104478,0.0646766169154,0.00119694040139,33.0,0,13.0,0,0.044776119403,0.00995024875622,0.0348258706468,7.45012312176e-05,9.0,19.0,9.0,0,19.0,0,16.0,0,16.0,0,0,0
nytimestheater,golf,theatre_theater,1.0,1,0.492537313433,0.238805970149,0.253731343284,0.00331462816041,48.0,0,51.0,0,0.0796019900498,0.0597014925373,0.0199004975124,0.000864084323641,69.0,5.0,69.0,0,5.0,0,108.0,17.0,108.0,0,17.0,0
HunterMahan,golf,theatre_theater,1.0,1,0.34328358209,0.298507462687,0.044776119403,0.00028275203368,60.0,0,9.0,0,0.199004975124,0.144278606965,0.0547263681592,0.00300524433776,70.0,33.0,70.0,0,33.0,0,51.0,44.0,51.0,0,44.0,0
nikegolf,golf,theatre_theater,1.0,1,0.313432835821,0.1592039801,0.154228855721,0.013287013716,32.0,0,31.0,0,0.114427860697,0.0646766169154,0.0497512437811,0.00247726794408,52.0,120.0,52.0,0,120.0,0,72.0,9.0,72.0,0,9.0,0
nyneofuturists,golf,theatre_theater,1.0,1,0.318407960199,0.134328358209,0.18407960199,0.000167820519399,27.0,0,37.0,0,0.0497512437811,0.0348258706468,0.0149253731343,5.0484316097e-05,46.0,4.0,46.0,0,4.0,0,1.0,7.0,1.0,0,7.0,0
Broadways_Best,golf,theatre_theater,1.0,1,0.273631840796,0.124378109453,0.149253731343,0.000688289103617,25.0,0,30.0,0,0.0696517412935,0.0199004975124,0.0497512437811,0.0029942626776,4.0,19.0,4.0,0,19.0,0,8.0,32.0,8.0,0,32.0,0
Hamps_Theatre,golf,theatre_theater,1.0,1,0.333333333333,0.164179104478,0.169154228856,0.000498556832387,33.0,0,34.0,0,0.0398009950249,0.0199004975124,0.0199004975124,0.000840801025018,16.0,6.0,16.0,0,6.0,0,2.0,18.0,2.0,0,18.0,0
librarytheatre,golf,theatre_theater,1.0,1,0.238805970149,0.114427860697,0.124378109453,0.000164147662253,23.0,0,25.0,0,0.0199004975124,0.00497512437811,0.0149253731343,0.0,16.0,4.0,16.0,0,4.0,0,2.0,0,2.0,0,0,0
gglasstheatre,golf,theatre_theater,1.0,1,0.278606965174,0.154228855721,0.124378109453,0.000823809942196,31.0,0,25.0,0,0.0199004975124,0.0149253731343,0.00497512437811,0.0,6.0,1.0,6.0,0,1.0,0,2.0,0,2.0,0,0,0
lpga,golf,theatre_theater,1.0,1,0.313432835821,0.174129353234,0.139303482587,0.000460220865973,35.0,0,28.0,0,0.124378109453,0.0746268656716,0.0497512437811,0.000942438510809,121.0,36.0,121.0,0,36.0,0,82.0,53.0,82.0,0,53.0,0
bovanpelt,golf,theatre_theater,1.0,1,0.26368159204,0.174129353234,0.089552238806,0.000230772402686,35.0,0,18.0,0,0.0945273631841,0.0547263681592,0.0398009950249,0.00041821332252,20.0,18.0,20.0,0,18.0,0,19.0,3.0,19.0,0,3.0,0
Keegan_Bradley,golf,theatre_theater,1.0,1,0.253731343284,0.203980099502,0.0497512437811,0.000168984663374,41.0,0,10.0,0,0.139303482587,0.089552238806,0.0497512437811,0.00241557339968,68.0,20.0,68.0,0,20.0,0,48.0,9.0,48.0,0,9.0,0
swkplay,golf,theatre_theater,1.0,1,0.338308457711,0.1592039801,0.179104477612,0.000357288416551,32.0,0,36.0,0,0.10447761194,0.0547263681592,0.0497512437811,0.0043534549922,21.0,13.0,21.0,0,13.0,0,3.0,32.0,3.0,0,32.0,0
TheChristinaKim,golf,theatre_theater,1.0,1,0.532338308458,0.218905472637,0.313432835821,0.00295381937996,44.0,0,63.0,0,0.28855721393,0.149253731343,0.139303482587,0.0122230631126,153.0,117.0,153.0,0,117.0,0,17.0,129.0,17.0,0,129.0,0
Paul_Casey,golf,theatre_theater,1.0,1,0.417910447761,0.293532338308,0.124378109453,0.00144349997739,59.0,0,25.0,0,0.139303482587,0.0547263681592,0.0845771144279,0.00506245315976,50.0,54.0,50.0,0,54.0,0,14.0,5.0,14.0,0,5.0,0
TheWing,golf,theatre_theater,1.0,1,0.507462686567,0.223880597015,0.283582089552,0.00383215014436,45.0,0,57.0,0,0.273631840796,0.0547263681592,0.218905472637,0.0135224755465,19.0,162.0,19.0,0,162.0,0,74.0,1.0,74.0,0,1.0,0
peterjkostis,golf,theatre_theater,1.0,1,0.393034825871,0.213930348259,0.179104477612,0.000792476381837,43.0,0,36.0,0,0.213930348259,0.0746268656716,0.139303482587,0.00426142991355,47.0,134.0,47.0,0,134.0,0,24.0,1.0,24.0,0,1.0,0
youngvictheatre,golf,theatre_theater,1.0,1,0.412935323383,0.213930348259,0.199004975124,0.00152931563587,43.0,0,40.0,0,0.0746268656716,0.0398009950249,0.0348258706468,0.00373528280884,25.0,12.0,25.0,0,12.0,0,5.0,2.0,5.0,0,2.0,0
cobragolf,golf,theatre_theater,1.0,1,0.427860696517,0.0845771144279,0.34328358209,0.00430129330125,17.0,0,69.0,0,0.114427860697,0.0398009950249,0.0746268656716,0.0022160240595,31.0,121.0,31.0,0,121.0,0,50.0,83.0,50.0,0,83.0,0
StudentRushNYC,golf,theatre_theater,1.0,1,0.333333333333,0.169154228856,0.164179104478,0.000288465516477,34.0,0,33.0,0,0.1592039801,0.0696517412935,0.089552238806,0.00382242872877,45.0,215.0,45.0,0,215.0,0,9.0,25.0,9.0,0,25.0,0
GolfweekMag,golf,theatre_theater,1.0,1,0.626865671642,0.189054726368,0.437810945274,0.0128780413384,38.0,0,88.0,0,0.189054726368,0.044776119403,0.144278606965,0.00431599881768,12.0,109.0,12.0,0,109.0,0,54.0,17.0,54.0,0,17.0,0
BarbicanCentre,golf,theatre_theater,1.0,1,0.398009950249,0.194029850746,0.203980099502,0.001791237265,39.0,0,41.0,0,0.0497512437811,0.0298507462687,0.0199004975124,0.000928830999424,9.0,6.0,9.0,0,6.0,0,2.0,7.0,2.0,0,7.0,0
idinamenzel,golf,theatre_theater,1.0,1,0.124378109453,0.109452736318,0.0149253731343,0.000748105116183,22.0,0,3.0,0,0.00995024875622,0.00995024875622,0.0,0.0,3.0,0,3.0,0,0,0,5.0,1.0,5.0,0,1.0,0
ClevelandGolf,golf,theatre_theater,1.0,1,0.482587064677,0.144278606965,0.338308457711,0.00647388186192,29.0,0,68.0,0,0.10447761194,0.044776119403,0.0597014925373,0.00165881784398,23.0,77.0,23.0,0,77.0,0,21.0,61.0,21.0,0,61.0,0
WestEndUpdates,golf,theatre_theater,1.0,1,0.437810945274,0.194029850746,0.243781094527,0.00464496868878,39.0,0,49.0,0,0.0597014925373,0.0298507462687,0.0298507462687,0.00531477021806,52.0,8.0,52.0,0,8.0,0,0,13.0,0,0,13.0,0
2STNYC,golf,theatre_theater,1.0,1,0.398009950249,0.174129353234,0.223880597015,0.000998396131311,35.0,0,45.0,0,0.0945273631841,0.0497512437811,0.044776119403,0.00139132354929,15.0,14.0,15.0,0,14.0,0,6.0,4.0,6.0,0,4.0,0
WestEndWhingers,golf,theatre_theater,1.0,1,0.353233830846,0.164179104478,0.189054726368,0.00185481167601,33.0,0,38.0,0,0.149253731343,0.0547263681592,0.0945273631841,0.0156853543948,16.0,62.0,16.0,0,62.0,0,15.0,0,15.0,0,0,0
RTC_NYC,golf,theatre_theater,1.0,1,0.497512437811,0.199004975124,0.298507462687,0.00383537430999,40.0,0,60.0,0,0.0348258706468,0.0,0.0348258706468,0.0,0,12.0,0,0,12.0,0,25.0,14.0,25.0,0,14.0,0
MTC_NYC,golf,theatre_theater,1.0,1,0.522388059701,0.203980099502,0.318407960199,0.00521347545711,41.0,0,64.0,0,0.114427860697,0.0746268656716,0.0398009950249,0.00440023689432,41.0,10.0,41.0,0,10.0,0,20.0,0,20.0,0,0,0
rydercup,golf,theatre_theater,1.0,1,0.248756218905,0.119402985075,0.129353233831,0.000446654360584,24.0,0,26.0,0,0.0248756218905,0.0248756218905,0.0,0.0,8.0,0,8.0,0,0,0,20.0,1.0,20.0,0,1.0,0
golfgirl,golf,theatre_theater,1.0,1,0.542288557214,0.109452736318,0.432835820896,0.00304964589699,22.0,0,87.0,0,0.194029850746,0.0348258706468,0.1592039801,0.00339257956731,17.0,68.0,17.0,0,68.0,0,0,7.0,0,0,7.0,0
JhonattanVegas,golf,theatre_theater,1.0,1,0.199004975124,0.1592039801,0.0398009950249,0.00023704915856,32.0,0,8.0,0,0.044776119403,0.0298507462687,0.0149253731343,0.000114587935519,10.0,3.0,10.0,0,3.0,0,6.0,26.0,6.0,0,26.0,0
CamiloVillegasR,golf,theatre_theater,1.0,1,0.308457711443,0.238805970149,0.0696517412935,0.000200066200221,48.0,0,14.0,0,0.044776119403,0.0398009950249,0.00497512437811,8.85182799263e-05,16.0,1.0,16.0,0,1.0,0,1.0,0,1.0,0,0,0
battersea_arts,golf,theatre_theater,1.0,1,0.34328358209,0.169154228856,0.174129353234,0.000347725608278,34.0,0,35.0,0,0.089552238806,0.0348258706468,0.0547263681592,0.00124714557684,21.0,26.0,21.0,0,26.0,0,16.0,10.0,16.0,0,10.0,0
HankDHaney,golf,theatre_theater,1.0,1,0.293532338308,0.144278606965,0.149253731343,0.000416032794894,29.0,0,30.0,0,0.0796019900498,0.0646766169154,0.0149253731343,0.000780614856429,30.0,3.0,30.0,0,3.0,0,16.0,23.0,16.0,0,23.0,0
NewYorkTheater,golf,theatre_theater,1.0,1,0.542288557214,0.208955223881,0.333333333333,0.00597287592439,42.0,0,67.0,0,0.273631840796,0.129353233831,0.144278606965,0.0281231547574,171.0,110.0,171.0,0,110.0,0,36.0,38.0,36.0,0,38.0,0
ScottyCameron,golf,theatre_theater,1.0,1,0.114427860697,0.114427860697,0.0,0.0,23.0,0,0,0,0.0248756218905,0.0248756218905,0.0,0.0,23.0,0,23.0,0,0,0,0,0,0,0,0,0
O_L_T,golf,theatre_theater,1.0,1,0.313432835821,0.144278606965,0.169154228856,0.000845981965464,29.0,0,34.0,0,0.0845771144279,0.00497512437811,0.0796019900498,0.000242190943805,2.0,116.0,2.0,0,116.0,0,20.0,4.0,20.0,0,4.0,0
F_Molinari,golf,theatre_theater,1.0,1,0.502487562189,0.18407960199,0.318407960199,0.00219026281899,37.0,0,64.0,0,0.114427860697,0.0547263681592,0.0597014925373,0.00167557124187,47.0,51.0,47.0,0,51.0,0,19.0,22.0,19.0,0,22.0,0
Brittany1golf,golf,theatre_theater,1.0,1,0.243781094527,0.18407960199,0.0597014925373,0.000122025703322,37.0,0,12.0,0,0.179104477612,0.10447761194,0.0746268656716,0.00288097024504,90.0,86.0,90.0,0,86.0,0,15.0,45.0,15.0,0,45.0,0
RyanPalmerPGA,golf,theatre_theater,1.0,1,0.268656716418,0.154228855721,0.114427860697,0.000457512688686,31.0,0,23.0,0,0.109452736318,0.0248756218905,0.0845771144279,0.00122341968949,8.0,30.0,8.0,0,30.0,0,11.0,1.0,11.0,0,1.0,0
TheFleaTheater,golf,theatre_theater,1.0,1,0.432835820896,0.18407960199,0.248756218905,0.00236686731709,37.0,0,50.0,0,0.0497512437811,0.0248756218905,0.0248756218905,0.000706226539076,9.0,6.0,9.0,0,6.0,0,1.0,15.0,1.0,0,15.0,0
CTGLA,golf,theatre_theater,1.0,1,0.323383084577,0.129353233831,0.194029850746,0.000797838506518,26.0,0,39.0,0,0.0995024875622,0.0646766169154,0.0348258706468,0.00237323904323,17.0,7.0,17.0,0,7.0,0,10.0,5.0,10.0,0,5.0,0
gatetheatre,golf,theatre_theater,1.0,1,0.412935323383,0.189054726368,0.223880597015,0.00746986392939,38.0,0,45.0,0,0.0348258706468,0.0199004975124,0.0149253731343,7.8823056435e-05,7.0,6.0,7.0,0,6.0,0,3.0,4.0,3.0,0,4.0,0
GolfChannel,golf,theatre_theater,1.0,1,0.701492537313,0.258706467662,0.442786069652,0.0214444912043,52.0,0,89.0,0,0.174129353234,0.144278606965,0.0298507462687,0.00298359456188,123.0,12.0,123.0,0,12.0,0,42.0,74.0,42.0,0,74.0,0
oldvictheatre,golf,theatre_theater,1.0,1,0.144278606965,0.144278606965,0.0,0.0,29.0,0,0,0,0.0298507462687,0.0298507462687,0.0,0.0,9.0,0,9.0,0,0,0,1.0,5.0,1.0,0,5.0,0
RichmondTheatre,golf,theatre_theater,1.0,1,0.34328358209,0.134328358209,0.208955223881,0.000964284057495,27.0,0,42.0,0,0.089552238806,0.0149253731343,0.0746268656716,0.000899751792213,7.0,29.0,7.0,0,29.0,0,7.0,6.0,7.0,0,6.0,0
BrianGayPGA,golf,theatre_theater,1.0,1,0.328358208955,0.1592039801,0.169154228856,0.00054131714046,32.0,0,34.0,0,0.0746268656716,0.0248756218905,0.0497512437811,0.000350939744567,8.0,17.0,8.0,0,17.0,0,4.0,2.0,4.0,0,2.0,0
SignatureTheatr,golf,theatre_theater,1.0,1,0.532338308458,0.203980099502,0.328358208955,0.00314148728666,41.0,0,66.0,0,0.0945273631841,0.0597014925373,0.0348258706468,0.00409273883738,34.0,16.0,34.0,0,16.0,0,12.0,31.0,12.0,0,31.0,0
PingTour,golf,theatre_theater,1.0,1,0.348258706468,0.124378109453,0.223880597015,0.00538880448205,25.0,0,45.0,0,0.0646766169154,0.0298507462687,0.0348258706468,0.0014581253547,11.0,51.0,11.0,0,51.0,0,21.0,253.0,21.0,0,253.0,0
johnowenjones,golf,theatre_theater,1.0,1,0.0995024875622,0.0796019900498,0.0199004975124,0.000469143100882,16.0,0,4.0,0,0.0248756218905,0.0149253731343,0.00995024875622,0.00266342884008,12.0,14.0,12.0,0,14.0,0,0,10.0,0,0,10.0,0
BunkerShotGolf,golf,theatre_theater,1.0,1,0.537313432836,0.10447761194,0.432835820896,0.2400570526,21.0,0,86.0,1.0,0.189054726368,0.0248756218905,0.164179104478,0.00308228256782,19.0,119.0,19.0,0,119.0,0,4.0,8.0,4.0,0,8.0,0
Y_E_Yang,golf,theatre_theater,1.0,1,0.333333333333,0.189054726368,0.144278606965,0.000390101579692,38.0,0,29.0,0,0.0597014925373,0.0248756218905,0.0348258706468,0.000568219906643,12.0,8.0,12.0,0,8.0,0,17.0,5.0,17.0,0,5.0,0
mcctheater,golf,theatre_theater,1.0,1,0.497512437811,0.238805970149,0.258706467662,0.00309429941419,48.0,0,52.0,0,0.119402985075,0.044776119403,0.0746268656716,0.0025868235923,30.0,36.0,30.0,0,36.0,0,17.0,20.0,17.0,0,20.0,0
